0 3 18 0
0 3 23 1
0 3 24 2
0 3 25 3
0 3 26 4
0 3 30 5
0 3 31 6
0 3 32 7
0 0 19 8
0 0 20 9
0 0 21 10
0 0 23 11
0 0 27 12
0 0 28 13
0 0 29 14
0 0 30 15
0 0 34 16
0 3 14 17
0 3 15 18
0 3 16 19
0 3 17 20
0 3 21 21
0 3 27 22
0 3 33 23
0 3 34 24
0 3 35 25
0 0 13 26
0 0 16 27
0 0 17 28
0 0 18 29
0 0 26 30
0 0 31 31
0 0 35 32
0 0 36 33
0 0 37 34
0 0 38 35
0 3 6 36
0 3 7 37
0 3 8 38
0 3 10 39
0 3 12 40
0 3 13 41
0 3 20 42
0 3 28 43
0 3 36 44
0 3 37 45
0 3 39 46
0 0 9 47
0 0 10 48
0 0 12 49
0 0 15 50
0 0 25 51
0 0 32 52
0 0 39 53
0 0 40 54
0 0 41 55
0 0 43 56
0 0 44 57
0 0 46 58
0 3 5 59
0 3 4 60
0 3 3 61
0 3 2 62
0 3 1 63
0 3 0 64
0 3 9 65
0 3 19 66
0 3 29 67
0 3 38 68
0 3 48 69
0 3 49 70
0 0 3 71
0 0 2 72
0 0 4 73
0 0 14 74
0 0 24 75
0 0 33 76
0 0 42 77
0 0 52 78
0 0 51 79
0 0 50 80
0 0 49 81
0 0 48 82
0 0 47 83
0 2 6 84
0 2 5 85
0 2 4 86
0 2 3 87
0 2 2 88
0 2 1 89
0 2 0 90
0 2 9 91
0 2 19 92
0 2 29 93
0 2 38 94
0 2 48 95
0 2 50 96
0 1 0 97
0 1 1 98
0 1 4 99
0 1 14 100
0 1 24 101
0 1 33 102
0 1 42 103
0 1 52 104
0 1 51 105
0 1 50 106
0 1 49 107
0 1 48 108
0 1 47 109
0 1 46 110
0 2 7 111
0 2 8 112
0 2 10 113
0 2 12 114
0 2 13 115
0 2 14 116
0 2 15 117
0 2 16 118
0 2 17 119
0 2 18 120
0 2 30 121
0 2 36 122
0 2 39 123
0 2 47 124
0 2 49 125
0 1 2 126
0 1 3 127
0 1 5 128
0 1 13 129
0 1 23 130
0 1 32 131
0 1 34 132
0 1 35 133
0 1 36 134
0 1 37 135
0 1 38 136
0 1 39 137
0 1 40 138
0 1 41 139
0 1 43 140
0 1 44 141
0 2 20 142
0 2 21 143
0 2 23 144
0 2 24 145
0 2 25 146
0 2 26 147
0 2 27 148
0 2 28 149
0 2 31 150
0 2 32 151
0 2 33 152
0 2 34 153
0 2 35 154
0 2 37 155
0 2 40 156
0 2 41 157
0 1 9 158
0 1 10 159
0 1 12 160
0 1 15 161
0 1 16 162
0 1 17 163
0 1 18 164
0 1 19 165
0 1 20 166
0 1 21 167
0 1 25 168
0 1 26 169
0 1 27 170
0 1 28 171
0 1 29 172
0 1 30 173
0 1 31 174
1 3 18 175
1 3 23 176
1 3 24 177
1 3 25 178
1 3 26 179
1 3 30 180
1 3 31 181
1 3 32 182
1 0 19 183
1 0 20 184
1 0 21 185
1 0 23 186
1 0 27 187
1 0 28 188
1 0 29 189
1 0 30 190
1 0 34 191
1 3 14 192
1 3 15 193
1 3 16 194
1 3 17 195
1 3 21 196
1 3 27 197
1 3 33 198
1 3 34 199
1 3 35 200
1 0 13 201
1 0 16 202
1 0 17 203
1 0 18 204
1 0 26 205
1 0 31 206
1 0 35 207
1 0 36 208
1 0 37 209
1 0 38 210
1 3 6 211
1 3 7 212
1 3 8 213
1 3 10 214
1 3 12 215
1 3 13 216
1 3 20 217
1 3 28 218
1 3 36 219
1 3 37 220
1 3 39 221
1 0 9 222
1 0 10 223
1 0 12 224
1 0 15 225
1 0 25 226
1 0 32 227
1 0 39 228
1 0 40 229
1 0 41 230
1 0 43 231
1 0 44 232
1 0 46 233
1 3 5 234
1 3 4 235
1 3 3 236
1 3 2 237
1 3 1 238
1 3 0 239
1 3 9 240
1 3 19 241
1 3 29 242
1 3 38 243
1 3 48 244
1 3 49 245
1 0 3 246
1 0 2 247
1 0 4 248
1 0 14 249
1 0 24 250
1 0 33 251
1 0 42 252
1 0 52 253
1 0 51 254
1 0 50 255
1 0 49 256
1 0 48 257
1 0 47 258
1 2 6 259
1 2 5 260
1 2 4 261
1 2 3 262
1 2 2 263
1 2 1 264
1 2 0 265
1 2 9 266
1 2 19 267
1 2 29 268
1 2 38 269
1 2 48 270
1 2 50 271
1 1 0 272
1 1 1 273
1 1 4 274
1 1 14 275
1 1 24 276
1 1 33 277
1 1 42 278
1 1 52 279
1 1 51 280
1 1 50 281
1 1 49 282
1 1 48 283
1 1 47 284
1 1 46 285
1 2 7 286
1 2 8 287
1 2 10 288
1 2 12 289
1 2 13 290
1 2 14 291
1 2 15 292
1 2 16 293
1 2 17 294
1 2 18 295
1 2 30 296
1 2 36 297
1 2 39 298
1 2 47 299
1 2 49 300
1 1 2 301
1 1 3 302
1 1 5 303
1 1 13 304
1 1 23 305
1 1 32 306
1 1 34 307
1 1 35 308
1 1 36 309
1 1 37 310
1 1 38 311
1 1 39 312
1 1 40 313
1 1 41 314
1 1 43 315
1 1 44 316
1 2 20 317
1 2 21 318
1 2 23 319
1 2 24 320
1 2 25 321
1 2 26 322
1 2 27 323
1 2 28 324
1 2 31 325
1 2 32 326
1 2 33 327
1 2 34 328
1 2 35 329
1 2 37 330
1 2 40 331
1 2 41 332
1 1 9 333
1 1 10 334
1 1 12 335
1 1 15 336
1 1 16 337
1 1 17 338
1 1 18 339
1 1 19 340
1 1 20 341
1 1 21 342
1 1 25 343
1 1 26 344
1 1 27 345
1 1 28 346
1 1 29 347
1 1 30 348
1 1 31 349
