#pulser generator data
#(shaping time) (number of data points) (step size) (rising tb threshold number) (default ndf)
464 1000 0.1 5 12
#(value) (rms) (total weight)
0.00278727 0 1
0.00312482 0 1
0.00346236 0 1
0.0037999 0 1
0.00413744 0 1
0.00447498 0 1
0.00512287 0 1
0.00577075 0 1
0.00641863 0 1
0.00706652 0 1
0.0077144 0 1
0.00836229 0 1
0.00901017 0 1
0.00965806 0 1
0.0103059 0 1
0.0109538 0 1
0.0136405 0 1
0.0163273 0 1
0.019014 0 1
0.0217007 0 1
0.0243874 0 1
0.0270741 0 1
0.0297609 0 1
0.0324476 0 1
0.0351343 0 1
0.037821 0 1
0.0425921 0 1
0.0473632 0 1
0.0521344 0 1
0.0569055 0 1
0.0616766 0 1
0.0664477 0 1
0.0712188 0 1
0.0759899 0 1
0.080761 0 1
0.0855321 0 1
0.0934074 0 1
0.101283 0 1
0.109158 0 1
0.117033 0 1
0.124908 0 1
0.132784 0 1
0.140659 0 1
0.148534 0 1
0.156409 0 1
0.164285 0 1
0.174632 0 1
0.18498 0 1
0.195328 0 1
0.205676 0 1
0.216024 0 1
0.226371 0 1
0.236719 0 1
0.247067 0 1
0.257415 0 1
0.267763 0 1
0.28002 0 1
0.292277 0 1
0.304534 0 1
0.316791 0 1
0.329049 0 1
0.341306 0 1
0.353563 0 1
0.36582 0 1
0.378077 0 1
0.390334 0 1
0.402823 0 1
0.415311 0 1
0.427799 0 1
0.440287 0 1
0.452775 0 1
0.465264 0 1
0.477752 0 1
0.49024 0 1
0.502728 0 1
0.515216 0 1
0.527034 0 1
0.538853 0 1
0.550671 0 1
0.562489 0 1
0.574307 0 1
0.586125 0 1
0.597943 0 1
0.609761 0 1
0.62158 0 1
0.633398 0 1
0.643768 0 1
0.654138 0 1
0.664508 0 1
0.674879 0 1
0.685249 0 1
0.695619 0 1
0.70599 0 1
0.71636 0 1
0.72673 0 1
0.7371 0 1
0.746259 0 1
0.755418 0 1
0.764577 0 1
0.773736 0 1
0.782895 0 1
0.792054 0 1
0.801213 0 1
0.810372 0 1
0.819531 0 1
0.82869 0 1
0.8355 0 1
0.842311 0 1
0.849121 0 1
0.855932 0 1
0.862742 0 1
0.869552 0 1
0.876363 0 1
0.883173 0 1
0.889984 0 1
0.896794 0 1
0.901915 0 1
0.907035 0 1
0.912156 0 1
0.917276 0 1
0.922397 0 1
0.927517 0 1
0.932638 0 1
0.937758 0 1
0.942878 0 1
0.947999 0 1
0.951396 0 1
0.954793 0 1
0.95819 0 1
0.961587 0 1
0.964984 0 1
0.968381 0 1
0.971778 0 1
0.975174 0 1
0.978571 0 1
0.981968 0 1
0.983563 0 1
0.985158 0 1
0.986752 0 1
0.988347 0 1
0.989941 0 1
0.991536 0 1
0.99313 0 1
0.994725 0 1
0.99632 0 1
0.997914 0 1
0.998123 0 1
0.998331 0 1
0.99854 0 1
0.998748 0 1
0.998957 0 1
0.999166 0 1
0.999374 0 1
0.999583 0 1
0.999791 0 1
1 0 1
0.998879 0 1
0.997759 0 1
0.996638 0 1
0.995518 0 1
0.994397 0 1
0.993276 0 1
0.992156 0 1
0.991035 0 1
0.989914 0 1
0.988794 0 1
0.986316 0 1
0.983838 0 1
0.98136 0 1
0.978883 0 1
0.976405 0 1
0.973927 0 1
0.971449 0 1
0.968971 0 1
0.966493 0 1
0.964016 0 1
0.960755 0 1
0.957494 0 1
0.954233 0 1
0.950972 0 1
0.947711 0 1
0.94445 0 1
0.941189 0 1
0.937928 0 1
0.934667 0 1
0.931406 0 1
0.927583 0 1
0.923759 0 1
0.919935 0 1
0.916111 0 1
0.912287 0 1
0.908463 0 1
0.904639 0 1
0.900815 0 1
0.896991 0 1
0.893167 0 1
0.888599 0 1
0.884031 0 1
0.879464 0 1
0.874896 0 1
0.870328 0 1
0.865761 0 1
0.861193 0 1
0.856626 0 1
0.852058 0 1
0.84749 0 1
0.842736 0 1
0.837983 0 1
0.833229 0 1
0.828475 0 1
0.823721 0 1
0.818968 0 1
0.814214 0 1
0.80946 0 1
0.804706 0 1
0.799953 0 1
0.794985 0 1
0.790017 0 1
0.785049 0 1
0.780081 0 1
0.775113 0 1
0.770145 0 1
0.765178 0 1
0.76021 0 1
0.755242 0 1
0.750274 0 1
0.745272 0 1
0.74027 0 1
0.735269 0 1
0.730267 0 1
0.725265 0 1
0.720263 0 1
0.715262 0 1
0.71026 0 1
0.705258 0 1
0.700256 0 1
0.694675 0 1
0.689093 0 1
0.683511 0 1
0.677929 0 1
0.672347 0 1
0.666766 0 1
0.661184 0 1
0.655602 0 1
0.65002 0 1
0.644438 0 1
0.639599 0 1
0.63476 0 1
0.629922 0 1
0.625083 0 1
0.620244 0 1
0.615405 0 1
0.610566 0 1
0.605727 0 1
0.600888 0 1
0.596049 0 1
0.591176 0 1
0.586303 0 1
0.581431 0 1
0.576558 0 1
0.571685 0 1
0.566812 0 1
0.561939 0 1
0.557066 0 1
0.552194 0 1
0.547321 0 1
0.542358 0 1
0.537396 0 1
0.532434 0 1
0.527471 0 1
0.522509 0 1
0.517547 0 1
0.512584 0 1
0.507622 0 1
0.50266 0 1
0.497697 0 1
0.493157 0 1
0.488616 0 1
0.484076 0 1
0.479536 0 1
0.474995 0 1
0.470455 0 1
0.465914 0 1
0.461374 0 1
0.456833 0 1
0.452293 0 1
0.448062 0 1
0.443831 0 1
0.4396 0 1
0.435369 0 1
0.431138 0 1
0.426907 0 1
0.422677 0 1
0.418446 0 1
0.414215 0 1
0.409984 0 1
0.406029 0 1
0.402075 0 1
0.39812 0 1
0.394166 0 1
0.390211 0 1
0.386257 0 1
0.382302 0 1
0.378348 0 1
0.374393 0 1
0.370438 0 1
0.366861 0 1
0.363284 0 1
0.359707 0 1
0.356129 0 1
0.352552 0 1
0.348975 0 1
0.345397 0 1
0.34182 0 1
0.338243 0 1
0.334665 0 1
0.331032 0 1
0.327399 0 1
0.323765 0 1
0.320132 0 1
0.316499 0 1
0.312865 0 1
0.309232 0 1
0.305598 0 1
0.301965 0 1
0.298332 0 1
0.295076 0 1
0.29182 0 1
0.288564 0 1
0.285309 0 1
0.282053 0 1
0.278797 0 1
0.275541 0 1
0.272286 0 1
0.26903 0 1
0.265774 0 1
0.262766 0 1
0.259758 0 1
0.25675 0 1
0.253742 0 1
0.250734 0 1
0.247726 0 1
0.244718 0 1
0.241711 0 1
0.238703 0 1
0.235695 0 1
0.232687 0 1
0.229679 0 1
0.226671 0 1
0.223663 0 1
0.220655 0 1
0.217647 0 1
0.214639 0 1
0.211631 0 1
0.208623 0 1
0.205615 0 1
0.203261 0 1
0.200906 0 1
0.198551 0 1
0.196197 0 1
0.193842 0 1
0.191487 0 1
0.189133 0 1
