33.4911 -100 118.66  -0.013308 0.999811 0.0142073  
79.8845 -100 90.8492  0.0248438 0.999688 -0.0024256  
68.3555 -100 100.98  -0.112303 0.993176 -0.0314726  
70.9105 -100 137.748  0.00780576 0.99996 0.00434626  
22.4152 -100 103.821  0.101659 0.994676 0.0168834  
53.1038 -100 127.074  -0.0514111 0.992647 -0.109582  
65.3127 -100 127.573  -0.0861116 0.99576 0.0323581  
60.0126 -100 108.027  -0.0935246 0.991349 -0.0920831  
44.7508 -100 115.96  -0.0454406 0.998928 0.00878599  
24.0138 -100 51.3564  0.0992811 0.994707 -0.0264821  
38.9903 -100 39.8625  0.0429782 0.998765 0.024914  
81.2291 -100 95.073  -0.0252371 0.999405 -0.0235291  
54.6338 -100 92.9434  -0.0828351 0.99404 0.0708688  
15.7669 -100 135.292  0.0765781 0.996695 -0.0270937  
5.97329 -100 72.7823  0.0536578 0.992913 0.106042  
75.0442 -100 91.4279  -0.034354 0.997148 0.0672026  
56.5938 -100 93.6048  -0.0389391 0.998458 0.0395535  
99.8639 -100 138.07  -0.011173 0.999499 -0.0296124  
55.9449 -100 115.731  0.0062626 0.999743 -0.0217676  
42.9813 -100 88.219  0.0106471 0.997492 0.0699678  
75.9743 -100 126.845  -0.0145881 0.998497 0.0528199  
20.8387 -100 91.9885  -0.0168144 0.997883 -0.0628153  
55.9072 -100 102.903  0.034195 0.997784 0.0570781  
74.568 -100 115.83  -0.0579141 0.995721 0.0720126  
30.0325 -100 108.246  -0.0360521 0.996127 -0.0801918  
62.2933 -100 119.531  -0.100653 0.99459 0.0256741  
29.132 -100 70.0666  0.063775 0.997923 -0.0090276  
39.9909 -100 131.338  -0.0122487 0.999344 0.0340868  
27.8401 -100 57.0874  0.0128767 0.992822 0.118906  
38.9975 -100 85.5348  -0.0522567 0.995726 0.0761477  
51.3283 -100 61.8786  -0.047141 0.998879 0.00423267  
30.5235 -100 137.355  0.0114234 0.998669 0.0502889  
90.3674 -100 57.7352  -0.0405996 0.995545 0.085094  
36.186 -100 93.1163  0.104732 0.988634 0.107865  
15.4783 -100 108.174  0.019748 0.998745 0.0460176  
50.8523 -100 123.752  0.0176695 0.998506 -0.0517018  
24.3546 -100 49.4879  0.0952171 0.994806 0.0359882  
55.8807 -100 56.4972  -0.0228302 0.999709 0.00772212  
49.5864 -100 100.516  -0.130325 0.991252 0.020837  
9.73334 -100 109.957  0.104487 0.994152 -0.0272674  
44.4248 -100 129.571  0.0151265 0.999034 0.0412698  
30.6945 -100 99.6376  -0.0210536 0.998429 0.0519295  
49.0428 -100 126.336  0.00670337 0.99781 -0.0658043  
83.5183 -100 99.3417  0.0300089 0.999473 -0.012406  
53.2245 -100 126.243  0.0306744 0.997651 -0.0612582  
33.8044 -100 118.347  0.0247346 0.993849 -0.107947  
26.6345 -100 66.033  0.0716819 0.993309 0.0905468  
49.9092 -100 75.6306  0.024437 0.99819 0.0549565  
58.524 -100 78.1144  0.00791837 0.996779 0.0798021  
9.54808 -100 81.9908  0.015742 0.990386 0.137437  
66.7024 -100 109.156  -0.0645215 0.99745 -0.0304977  
15.4392 -100 97.86  -0.00148426 0.99997 -0.0075901  
41.6748 -100 85.1909  0.0699008 0.997519 0.00828535  
16.4081 -100 63.0205  -0.057962 0.996543 0.0595095  
69.1924 -100 82.462  -0.106927 0.98624 0.126087  
44.3236 -100 125.339  0.0123475 0.999751 0.0185954  
38.9652 -100 64.5307  -0.0540065 0.994927 0.0848699  
22.6087 -100 54.9183  0.0234502 0.993656 0.109987  
72.302 -100 71.2383  -0.0892982 0.992083 0.0883012  
89.3833 -100 128.809  -0.0477176 0.994854 -0.0893774  
72.4946 -100 109.867  -0.0251182 0.999163 -0.0322743  
25.1314 -100 134.058  -0.00766065 0.994521 -0.104257  
39.9418 -100 73.9365  0.0882181 0.995434 -0.0364528  
33.677 -100 131.095  0.00342307 0.999974 0.00641894  
49.3102 -100 60.5791  0.0843919 0.994361 0.0642144  
43.4403 -100 79.9923  0.067685 0.997706 -0.00148155  
15.1634 -100 109.803  -0.0127922 0.996854 0.0782246  
36.5137 -100 114.381  0.000392799 0.994775 -0.102096  
44.0644 -100 69.6339  -0.0567591 0.990409 0.125971  
6.4355 -100 124.07  -0.00310357 0.999983 0.00484556  
62.9318 -100 108.347  -0.0721838 0.990953 -0.113141  
43.6296 -100 70.0249  0.0265355 0.991509 0.127301  
32.6483 -100 101.553  -0.0375424 0.997295 0.0631882  
75.4192 -100 53.3646  -0.0046072 0.999835 0.017595  
33.0362 -100 114.472  0.0285083 0.999265 -0.0256134  
35.9015 -100 104.364  -0.00170948 0.998611 0.0526612  
86.6951 -100 127.882  -0.0508322 0.996571 0.0652859  
43.0935 -100 105.972  0.0368053 0.999278 -0.0094797  
58.5253 -100 99.6629  -0.028703 0.997773 -0.0602116  
76.4046 -100 58.9228  -0.0632626 0.997975 0.00663293  
19.0958 -100 139.253  0.0126201 0.999565 0.0266378  
44.9137 -100 61.8381  -0.0363137 0.999016 0.0254781  
84.7585 -100 118.518  -0.000467144 0.999917 0.0128742  
20.5863 -100 115.427  0.00208136 0.999998 -0.000718702  
55.6555 -100 103.176  -0.0700221 0.996681 -0.0415104  
20.8287 -100 123.036  -0.0407848 0.998664 0.0317409  
26.2728 -100 102.391  0.0442908 0.997126 -0.061466  
90.5517 -100 129.143  -0.0247885 0.99956 -0.0162787  
44.5979 -100 90.5373  -0.0525123 0.993765 0.0983556  
90.6448 -100 105.571  0.0180651 0.998863 0.04411  
43.3307 -100 116.618  -0.0304117 0.996315 -0.0801983  
6.1371 -100 109.787  -0.0409962 0.998139 0.045147  
96.9627 -100 70.1369  -0.00825612 0.999315 0.0360687  
30.0729 -100 103.451  -0.0149542 0.99917 -0.0378831  
57.0846 -100 121.613  0.0571952 0.997807 -0.0333102  
77.2885 -100 97.9105  -0.0112332 0.999469 -0.0305843  
34.3243 -100 136.086  -0.0297574 0.99939 0.018252  
23.0802 -100 98.2843  0.0545917 0.998507 -0.00184005  
56.679 -100 103.438  -0.0996781 0.994802 -0.0208399  
36.1303 -100 123.9  0.0454108 0.998399 -0.033727  
30.2114 -100 82.5942  0.0505959 0.991416 0.12056  
46.4205 -100 119.749  -0.0395724 0.999216 0.000660964  
32.0724 -100 107.29  0.00139372 0.999966 0.00808979  
32.4787 -100 134.592  0.0610204 0.998066 -0.0119076  
92.377 -100 120.766  -0.0290322 0.99319 -0.112832  
45.6579 -100 115.713  0.0655107 0.997381 0.0306555  
97.7879 -100 126.808  -0.00299302 0.99407 -0.1087  
45.1483 -100 89.9715  0.000687341 0.993985 0.109513  
53.4688 -100 102.123  -0.0642712 0.997387 0.032988  
53.3999 -100 99.9995  -0.0740065 0.99662 -0.0356478  
43.3553 -100 60.6451  -0.128499 0.983421 0.127951  
24.9237 -100 65.9764  0.0271767 0.999543 -0.013235  
22.2123 -100 110.523  0.0617177 0.997603 0.0312787  
72.6916 -100 85.8243  -0.0710674 0.997442 -0.00774033  
-4.32414 -100 100.12  0.0891823 0.991532 0.0944018  
42.6599 -100 71.6162  -0.0636571 0.992145 0.107685  
9.8545 -100 76.3025  -0.0259728 0.999572 0.0134945  
37.0842 -100 116.596  0.00778304 0.999002 -0.0439747  
81.1604 -100 55.4676  -0.0729414 0.99447 0.075562  
37.9023 -100 72.4161  0.00842763 0.999411 0.0332517  
74.2942 -100 67.1953  -0.0555377 0.998387 -0.0117634  
94.5928 -100 108.421  0.0143996 0.99708 0.0749919  
86.8226 -100 115.298  -0.0592853 0.996661 -0.0561472  
34.6963 -100 76.8957  0.00881177 0.993395 0.114402  
8.4114 -100 111.854  0.00144052 0.999366 -0.0355909  
54.4971 -100 80.5152  -0.116601 0.992764 0.0287146  
51.3642 -100 94.8789  0.0148851 0.99822 -0.057749  
55.118 -100 98.8537  0.0468653 0.998309 -0.0344016  
11.0454 -100 117.395  0.00651352 0.999927 0.0101672  
65.3973 -100 104.205  0.0603298 0.998133 0.00952087  
31.8136 -100 82.2923  -0.107238 0.994169 -0.0113343  
28.5504 -100 84.9704  0.0295669 0.997137 0.0696009  
81.7846 -100 91.5244  -0.0646072 0.99782 0.0134446  
61.0135 -100 126.686  -0.0859408 0.991651 -0.0961426  
30.8226 -100 92.7411  -0.0220469 0.994288 0.104426  
71.6545 -100 79.7997  -0.0456524 0.990842 0.127073  
23.6276 -100 44.5259  -0.105342 0.99358 0.041254  
76.7505 -100 76.3371  0.0407298 0.988015 0.148885  
28.419 -100 86.2946  0.10468 0.993006 -0.054598  
43.3167 -100 76.9289  0.0458125 0.993625 0.103009  
80.5627 -100 116.322  0.0208714 0.99725 0.0711144  
62.7294 -100 123.695  -0.107356 0.992738 -0.0542674  
35.2715 -100 134.596  -0.035759 0.998532 0.040695  
46.6183 -100 42.6424  0.0768376 0.995132 0.0617041  
89.0346 -100 143.316  -0.0100201 0.999305 -0.0359088  
16.9105 -100 59.3075  0.033501 0.994959 0.0945203  
64.9638 -100 131.73  -0.019413 0.998066 0.0590452  
65.2068 -100 100.918  -0.014819 0.999619 0.0233069  
79.2806 -100 93.8326  -0.0770404 0.996679 0.0263816  
36.5462 -100 127.88  0.0103809 0.993349 -0.114671  
42.9865 -100 92.0389  -0.00107687 0.995453 -0.095245  
29.1197 -100 71.6508  0.00321733 0.993426 0.114433  
23.2009 -100 101.369  0.047011 0.998423 -0.030695  
62.4885 -100 66.5725  -0.0959244 0.995388 0.000710916  
72.4722 -100 91.6559  -0.0169182 0.999565 -0.024148  
40.845 -100 82.9041  -0.0608065 0.991251 0.117151  
57.7935 -100 71.909  0.0146168 0.994961 0.0991966  
71.0716 -100 38.1168  -0.0700286 0.996264 0.0505424  
3.14504 -100 66.2691  0.052537 0.995852 0.0742948  
15.5895 -100 92.143  0.0193546 0.998438 -0.0524141  
51.8669 -100 76.9413  -0.0729349 0.996516 0.0404433  
80.8842 -100 129.803  -0.016898 0.998431 -0.053391  
22.0781 -100 80.659  -0.00785838 0.996677 0.0810712  
21.9373 -100 97.7382  0.00776502 0.999672 -0.024386  
44.7536 -100 88.0408  -0.054848 0.99384 0.0962988  
37.6583 -100 68.5014  -0.050183 0.998739 0.00144013  
69.4525 -100 77.5848  0.0151844 0.999592 0.0241785  
37.8237 -100 90.709  0.00646713 0.994969 0.0999729  
76.8382 -100 142.562  0.0100268 0.999798 0.01739  
48.1878 -100 104.989  0.0451923 0.998914 0.011338  
46.9533 -100 105.131  0.0267462 0.998112 -0.0552818  
22.0798 -100 80.7922  0.102727 0.994521 -0.0193729  
49.1419 -100 91.5655  -0.0816856 0.994844 -0.060105  
37.1612 -100 55.2273  0.0703319 0.991221 0.111962  
33.5198 -100 57.0719  0.0757479 0.994744 0.0689021  
71.3641 -100 114.911  -0.0325516 0.996563 0.0761777  
72.4868 -100 70.387  -0.0519125 0.998649 0.00229745  
86.5188 -100 64.9404  -0.0591503 0.998212 -0.00858126  
65.5448 -100 108.279  0.0248666 0.99715 0.071229  
91.6004 -100 72.0806  0.0163779 0.994081 0.1074  
49.1282 -100 89.8491  -0.114961 0.99062 0.0738651  
66.3654 -100 106.02  -0.0849561 0.992141 0.0918654  
37.4444 -100 83.6929  -0.000933723 0.992232 0.124396  
41.7234 -100 115.744  0.0853798 0.991231 -0.100856  
12.4686 -100 103.527  0.0103112 0.997894 -0.0640357  
36.4299 -100 93.3234  0.0652927 0.996965 -0.0423887  
44.0612 -100 81.2157  0.00572307 0.998042 0.0622855  
35.0316 -100 85.1288  0.0526218 0.998192 -0.0290583  
39.2592 -100 67.9147  0.0747669 0.990746 0.113282  
25.783 -100 107.894  0.0820224 0.996298 0.0257418  
28.8081 -100 129.076  0.0769939 0.992286 -0.0971591  
98.7164 -100 113.882  0.00630923 0.999973 0.00380442  
7.21023 -100 137.299  0.0760402 0.994617 -0.070396  
57.938 -100 137.272  0.0597043 0.996577 -0.0571724  
43.3894 -100 53.0534  0.0844255 0.993863 0.0714711  
31.476 -100 101.754  0.0790811 0.996273 -0.0344451  
74.3678 -100 129.713  0.0339287 0.998156 -0.0503395  
71.5769 -100 50.8249  0.00215479 0.999057 0.0433707  
89.2123 -100 116.481  -0.025816 0.998659 -0.0448837  
52.8644 -100 112.361  -0.0820043 0.996013 -0.035127  
16.8238 -100 148.493  -0.00798056 0.999968 0.000627591  
83.4752 -100 99.4589  -0.0600186 0.995568 -0.072396  
50.3957 -100 60.1909  0.0333387 0.995166 0.0923792  
26.3444 -100 108.309  0.0731595 0.996865 -0.0301213  
75.1306 -100 131.32  -0.0229218 0.996265 -0.0832558  
57.0586 -100 99.8782  0.0453607 0.996481 -0.0704915  
18.2143 -100 130.131  0.0118588 0.998628 -0.0509987  
34.0003 -100 75.849  0.0619907 0.991755 0.112156  
42.3499 -100 53.4608  0.0491548 0.997194 0.0564544  
49.2578 -100 104.208  0.0389967 0.996981 0.0671453  
59.1689 -100 124.585  0.0338417 0.998636 0.0397586  
-8.61751 -100 133.085  0.0699744 0.99427 -0.0808147  
39.7167 -100 130.93  -0.0362252 0.994445 -0.0988298  
14.9325 -100 123.779  0.055381 0.995365 -0.0786266  
36.2433 -100 137.863  0.0508758 0.998073 -0.0355321  
47.7043 -100 122.427  0.0194507 0.989961 -0.139999  
40.812 -100 70.3264  0.0181227 0.998387 0.053799  
48.9168 -100 53.579  0.0495781 0.996718 0.0639983  
29.8929 -100 125.348  0.103967 0.987764 -0.116245  
32.3755 -100 83.9367  0.0197799 0.998711 0.0467412  
15.4643 -100 105.916  0.0454778 0.998489 -0.0308534  
20.5082 -100 62.3134  0.0840509 0.994855 0.0565564  
62.6957 -100 136.622  -0.0961686 0.995335 -0.00772315  
14.3725 -100 120.794  0.037661 0.994178 -0.100958  
25.4987 -100 121.637  0.106937 0.988341 -0.108382  
53.9997 -100 129.648  -0.00996619 0.999752 -0.0199065  
29.6556 -100 94.8573  -0.0123283 0.999401 0.0323492  
23.2643 -100 71.5696  0.0450117 0.993041 0.108829  
41.6264 -100 117.36  0.0249833 0.994336 -0.103307  
65.6473 -100 88.429  -0.0898769 0.99595 0.002522  
64.0714 -100 142.347  -0.0536599 0.998517 -0.00922671  
61.4349 -100 106.011  -0.0652411 0.997254 0.0350314  
62.7266 -100 100.077  0.00290122 0.99991 -0.013137  
51.1611 -100 93.564  0.0456888 0.997983 -0.0440673  
71.873 -100 118.118  -0.0887068 0.994321 -0.058794  
34.9243 -100 70.98  0.033246 0.998379 0.0461976  
95.5122 -100 88.3965  -0.0243265 0.993189 0.113948  
100.499 -100 104.667  -0.0078262 0.999921 0.00983096  
24.7784 -100 115.472  0.12414 0.990413 0.0605959  
36.7084 -100 121.582  0.0231752 0.997506 0.0666692  
45.3866 -100 104.331  -0.0236916 0.999233 0.0311635  
68.5175 -100 115.241  0.0275398 0.999068 0.0332415  
27.0379 -100 142.542  0.0249298 0.999454 -0.0216716  
31.4144 -100 58.0969  -0.0347821 0.997445 0.0623992  
52.2711 -100 114.096  -0.00627893 0.998305 0.0578616  
15.2048 -100 88.2992  -0.00582039 0.996062 0.0884682  
28.1879 -100 68.2604  0.0879787 0.992314 0.0870206  
19.3797 -100 115.343  0.101337 0.990991 -0.0875637  
46.8125 -100 61.8289  -0.0632591 0.994466 0.0838734  
61.8344 -100 109.471  -0.00109545 0.999381 0.035174  
68.157 -100 65.1379  -0.119491 0.986817 0.109152  
47.5754 -100 139.868  -0.00766013 0.999627 -0.0262226  
55.0628 -100 139.622  0.0122246 0.999924 -0.00159983  
71.4316 -100 70.0042  -0.0354312 0.987882 0.151107  
22.9119 -100 79.3961  0.0252638 0.993439 0.111536  
70.631 -100 108.369  0.052233 0.996276 0.0686053  
79.6107 -100 118.181  -0.00199007 0.998472 -0.0552189  
66.6483 -100 122.787  0.0428754 0.997666 0.053149  
18.8647 -100 66.5566  0.0572311 0.992614 0.106968  
38.9884 -100 91.0239  -0.00975783 0.99534 0.095929  
45.175 -100 109.001  -0.0640976 0.997694 -0.0223116  
46.9324 -100 124.847  -0.00193376 0.999832 -0.0182292  
21.3012 -100 74.71  0.0864696 0.990595 0.10604  
74.0573 -100 134.172  -0.0660079 0.997808 -0.00462934  
83.1132 -100 91.3153  -0.0525985 0.998376 -0.0219016  
35.9332 -100 73.9212  0.0930428 0.994901 0.0389298  
16.7477 -100 95.903  0.0580257 0.998286 -0.00761958  
12.208 -100 112.757  -0.064932 0.997437 -0.0300674  
61.1505 -100 61.0123  -0.0305846 0.997926 0.0566435  
16.1509 -100 117.264  0.0903982 0.994922 0.0442608  
36.9305 -100 92.1326  -0.0474012 0.991215 0.123471  
25.1594 -100 98.1191  0.0313794 0.995099 0.0937707  
69.5363 -100 124.713  -0.00169429 0.9976 0.0692231  
22.0717 -100 134.058  0.0740106 0.997094 -0.0180462  
19.7459 -100 86.4095  0.0678897 0.992638 0.100306  
43.5905 -100 130.234  -0.0495114 0.998767 0.0037078  
29.9521 -100 96.3106  -0.0314315 0.997338 -0.0657881  
38.9301 -100 113.272  0.100845 0.991054 0.0874234  
88.7492 -100 124.747  -0.0224142 0.998119 -0.0570702  
87.4499 -100 112.096  -0.020406 0.999694 0.013986  
38.2991 -100 68.6322  -0.00357358 0.99995 -0.0093367  
40.7255 -100 142.475  0.0542282 0.997949 0.0340119  
30.2172 -100 85.9251  -0.0156035 0.999694 0.01922  
38.7229 -100 43.407  0.067117 0.997503 0.0219845  
38.4002 -100 84.843  0.0576868 0.994557 0.0867672  
55.0225 -100 100.03  -0.0475575 0.996587 -0.0674757  
57.9732 -100 78.7157  -0.0529782 0.997808 0.0396548  
31.6961 -100 149.499  0.0241081 0.999708 0.00137299  
8.01787 -100 156.765  0.0635234 0.997663 -0.025175  
81.0401 -100 97.3251  -0.0084453 0.999542 -0.0290475  
26.194 -100 102.173  0.0322393 0.99714 -0.0683618  
37.6385 -100 96.777  -0.00078728 0.993155 0.116806  
32.3346 -100 109.164  0.0565267 0.99653 0.0610969  
68.8966 -100 125.896  -0.0196398 0.995716 -0.0903575  
48.008 -100 59.5946  0.03577 0.999329 0.00787816  
84.2704 -100 64.3488  -0.0490337 0.988356 0.144046  
45.6685 -100 149.618  0.0917778 0.995549 0.0214386  
31.9743 -100 111.955  0.0613661 0.996228 -0.0613464  
8.40696 -100 85.2958  -0.057663 0.9983 -0.00846143  
28.7796 -100 76.686  -0.012755 0.998279 0.0572452  
35.357 -100 72.3809  0.0762484 0.996072 0.0450174  
102.161 -100 58.7406  0.00227333 0.998249 0.0591074  
13.9007 -100 91.9922  0.0462104 0.998412 -0.0322027  
36.1466 -100 83.4896  0.00968661 0.996083 0.0878885  
44.4317 -100 111.611  -0.0189342 0.995421 -0.0936883  
19.9635 -100 75.8464  0.0723206 0.988576 0.13224  
23.4244 -100 112.938  0.00411702 0.997716 -0.0674205  
-8.17071 -100 82.1199  0.0589338 0.995432 0.0751137  
32.4916 -100 128.047  0.0100526 0.999336 0.0350131  
45.7732 -100 133.998  -0.0389723 0.998281 0.0437621  
55.5886 -100 124.103  0.0276201 0.998224 -0.0527819  
57.5329 -100 127.71  -0.0237519 0.998292 0.0533798  
50.9987 -100 83.4758  0.0214132 0.995898 0.087915  
61.0682 -100 85.9746  -0.0685524 0.996359 0.0506854  
16.7511 -100 92.0022  0.0495092 0.998669 -0.0144645  
75.773 -100 90.8685  -0.0866105 0.992411 0.0872841  
15.9048 -100 101.303  0.0021992 0.999998 0.000111196  
49.9581 -100 131.305  -0.0563637 0.997715 -0.0372424  
61.7876 -100 65.4271  -0.0785874 0.990545 0.112449  
50.7064 -100 66.2548  0.000534065 0.999951 -0.00991113  
52.6359 -100 138.141  -0.0125664 0.996382 -0.0840517  
45.1331 -100 82.9197  -0.0549188 0.990176 0.128588  
21.4914 -100 107.274  -0.0138273 0.99923 0.0367265  
53.5169 -100 72.9159  0.0470155 0.992895 0.109311  
61.1675 -100 102.479  -0.0904536 0.991338 -0.0952168  
7.5849 -100 127.881  0.0685847 0.99487 -0.0743628  
37.5384 -100 78.8151  -0.0206263 0.996209 0.0845094  
39.865 -100 103.867  0.016027 0.998307 -0.0559145  
88.3553 -100 110.988  -0.0446703 0.998977 0.00707252  
54.0848 -100 89.1213  -0.0283102 0.999584 -0.0055454  
-2.69173 -100 135.204  0.133539 0.99099 -0.0102581  
53.1642 -100 131.104  0.0142178 0.998706 -0.0488377  
66.8421 -100 89.4935  -0.032379 0.999175 -0.0245231  
76.7292 -100 92.4185  0.0145637 0.999486 -0.0285584  
76.0207 -100 71.1712  -0.0389389 0.993038 0.111172  
68.1137 -100 68.5585  0.000642569 0.999379 0.035235  
62.8492 -100 55.2701  0.0331133 0.997378 0.0643417  
27.175 -100 117.763  0.0636999 0.997757 0.0205914  
85.6476 -100 79.3843  -0.0436489 0.996232 0.0749483  
52.6708 -100 57.5646  0.0012381 0.999504 0.031466  
25.6237 -100 82.7893  0.0937712 0.988102 0.121907  
38.524 -100 88.8591  -0.0424926 0.999018 0.0125553  
30.2811 -100 93.9643  -0.0160985 0.998948 -0.0429421  
10.5187 -100 47.4048  -0.0063628 0.998719 0.0501937  
58.9472 -100 96.1413  -0.0053003 0.996864 0.0789607  
28.2292 -100 74.4259  0.0798763 0.996684 0.0155384  
36.6556 -100 87.4765  -0.0706187 0.997389 0.015121  
20.6808 -100 105.555  -0.00499712 0.999739 0.022306  
43.4963 -100 113.812  0.0386301 0.997268 -0.0629559  
56.098 -100 79.0547  -0.0925703 0.985369 0.143104  
40.8541 -100 58.3077  -0.057264 0.990969 0.121245  
15.7514 -100 93.2085  0.0670351 0.994659 0.0784835  
54.3954 -100 49.2869  0.00299929 0.998561 0.0535473  
37.7496 -100 88.6692  0.0288644 0.993755 0.107783  
55.0834 -100 118.695  0.0171363 0.999731 0.0156208  
32.0719 -100 106.706  0.044087 0.998728 0.0244574  
58.1656 -100 154.335  -0.0641445 0.997713 0.0213046  
54.8951 -100 110.393  -0.0726234 0.993192 -0.0910849  
40.7502 -100 44.457  0.0105811 0.998966 0.044204  
86.3763 -100 81.5526  -0.0503677 0.998691 -0.00889019  
95.2649 -100 116.366  0.00140242 0.997656 0.0684093  
54.8718 -100 114.543  -0.0534306 0.994767 0.0870893  
30.9329 -100 97.9829  0.0785902 0.996148 0.0388823  
25.2683 -100 115.162  0.0272793 0.991184 -0.129656  
20.4749 -100 69.7353  -0.023483 0.999694 0.00773285  
80.7247 -100 133.061  0.00855201 0.998928 0.0454975  
37.9082 -100 96.1945  0.0236707 0.998947 -0.0392971  
88.4569 -100 143.093  -0.00560288 0.999886 0.0140308  
32.2269 -100 114.175  0.0789589 0.996805 0.0120269  
30.0833 -100 74.0293  -0.0075633 0.998318 0.0574735  
71.2511 -100 74.0114  0.0223923 0.994205 0.105145  
58.746 -100 128.161  -0.0816992 0.996246 0.0286054  
56.6102 -100 77.8053  0.03531 0.996776 0.0720533  
81.0289 -100 143.424  0.00642325 0.999267 0.0377458  
45.3934 -100 77.1635  -0.044013 0.997666 -0.0522106  
8.98239 -100 111.7  0.0221056 0.994881 -0.0986037  
96.5681 -100 102.29  -0.000603936 0.997462 0.0711999  
84.2027 -100 125.427  -0.0387323 0.996912 -0.0683148  
86.8647 -100 138.011  -0.0485605 0.997756 -0.0461065  
30.4252 -100 124.824  0.09935 0.993409 -0.0571655  
33.6915 -100 73.945  0.0216968 0.999723 0.00907672  
14.7575 -100 124.119  0.0751257 0.996321 0.0412375  
17.1646 -100 61.4204  -0.0121712 0.99961 0.0251547  
80.0807 -100 127.046  -0.0789954 0.996436 -0.0295842  
62.8681 -100 103.989  -0.105151 0.994386 -0.0118375  
64.781 -100 114.019  0.0193959 0.999797 0.00541951  
54.5251 -100 75.5792  -0.062416 0.997758 -0.0241433  
33.4277 -100 72.8819  -0.0591236 0.998002 0.0223014  
69.3587 -100 94.3905  -0.0994017 0.994923 -0.0157217  
58.7495 -100 110.075  -0.0203987 0.995477 0.0927928  
38.7323 -100 86.8895  0.0282096 0.995344 0.0921677  
18.2345 -100 152.717  0.0301789 0.998935 -0.0348958  
40.2551 -100 96.5329  -0.0290099 0.998011 -0.0559648  
72.8275 -100 55.2269  0.00807165 0.998258 0.0584446  
35.9706 -100 117.555  0.0618205 0.997506 0.034072  
19.2339 -100 131.768  -0.027033 0.999591 -0.00928563  
59.9113 -100 84.2985  0.0415176 0.998701 -0.0295277  
65.3063 -100 98.7483  -0.016098 0.999492 0.0275199  
52.3676 -100 96.7097  -0.046494 0.993648 0.102477  
13.5195 -100 121.254  0.0308933 0.997849 0.0578217  
16.2228 -100 140.965  -0.00327484 0.999634 -0.0268603  
27.6088 -100 132.666  0.0649105 0.996189 -0.0582623  
31.7202 -100 93.1132  0.0501716 0.998736 0.00294338  
60.6724 -100 81.9079  0.0142904 0.990411 0.137415  
41.2558 -100 66.3213  0.000799426 0.999996 -0.00266628  
42.9479 -100 127.767  0.0356974 0.99841 0.0436246  
40.6214 -100 88.195  -0.0275647 0.999619 -0.00159263  
31.2683 -100 120.986  0.0635477 0.996799 -0.048506  
59.2773 -100 78.6625  -0.0292349 0.997863 0.0584385  
85.7641 -100 135.871  0.0286134 0.999327 0.022949  
77.61 -100 98.5704  -0.027341 0.997632 -0.0631109  
77.3273 -100 114.651  -0.0814962 0.9952 -0.0541727  
19.2089 -100 126.994  0.0770325 0.996935 0.0136562  
39.6649 -100 100.347  0.0106194 0.993913 0.109652  
73.146 -100 135.518  -0.100777 0.992196 -0.073418  
76.9337 -100 67.4047  -0.0906615 0.995778 0.0144042  
83.3915 -100 94.5314  0.00264018 0.998709 -0.0507246  
99.6553 -100 73.4265  -0.0101614 0.999764 -0.019224  
75.9494 -100 118.802  -0.0967873 0.994488 -0.0403266  
41.2368 -100 90.068  -0.0255197 0.999674 -0.000173855  
16.9094 -100 80.1587  0.0831927 0.995677 -0.0413058  
73.2948 -100 75.7882  -0.0497072 0.996362 0.0692259  
83.8381 -100 78.5984  -0.0202657 0.993119 0.115339  
43.1278 -100 140.202  -0.0718324 0.997209 0.0203553  
21.608 -100 131.527  0.00074438 0.999838 -0.0179768  
82.6627 -100 113.867  -0.00270782 0.997697 -0.067771  
81.9214 -100 73.7163  -0.0650237 0.996796 0.0465888  
10.9551 -100 82.8332  0.0177487 0.999738 -0.0144418  
41.6924 -100 113.506  0.0457467 0.998949 -0.0029977  
44.3146 -100 112.785  -0.0280807 0.997281 0.0681262  
21.5298 -100 71.4998  0.00464791 0.999912 0.0123928  
80.6558 -100 64.9592  -0.061069 0.995419 0.0735605  
34.0553 -100 115.001  0.0652074 0.996243 -0.056983  
73.9649 -100 117.217  -0.0846636 0.992854 -0.0840987  
57.8005 -100 115.041  -0.120433 0.992352 0.0270705  
81.3248 -100 68.3327  -0.0316384 0.999374 0.0158476  
35.2093 -100 111.445  0.0436184 0.995487 0.0842815  
13.6263 -100 65.9069  0.00369376 0.993718 0.111852  
61.455 -100 144.02  -0.0827105 0.995254 -0.0512711  
32.0099 -100 61.9533  0.041603 0.991386 0.124189  
69.8939 -100 85.5341  0.00164904 0.998851 -0.0478891  
36.8646 -100 110.842  0.0732492 0.996968 0.0262556  
86.4977 -100 119.098  -0.0238074 0.995955 -0.0866475  
26.9976 -100 79.2313  0.0442764 0.995459 0.0842613  
18.352 -100 77.0632  0.0273212 0.997168 0.070074  
22.1465 -100 98.1229  0.0400308 0.998753 0.0298437  
70.1713 -100 112.574  -0.0608422 0.998126 0.00651673  
73.0325 -100 77.1137  -0.00386738 0.994793 0.101845  
42.86 -100 81.0781  0.0348143 0.989351 0.141324  
35.6296 -100 91.6602  0.0493666 0.995787 0.0772722  
10.6738 -100 79.8496  0.0244558 0.993497 0.111198  
61.5153 -100 64.4729  0.00223817 0.999985 0.00498094  
78.1637 -100 130.54  -0.0335692 0.999326 -0.0148717  
32.739 -100 98.5082  -0.0179887 0.997644 0.0662049  
