2 2 36 844
4 2 36 487
2 2 46 845
4 2 46 488
2 2 49 846
4 2 49 489
2 2 48 847
4 2 48 490
2 2 47 848
4 2 47 491
2 1 3 849
4 1 3 492
2 1 2 850
4 1 2 493
2 1 8 851
4 1 8 494
2 1 14 852
4 1 14 495
2 1 21 853
4 1 21 496
2 1 29 854
4 1 29 497
2 1 36 855
4 1 36 498
2 1 35 856
4 1 35 499
2 1 34 857
4 1 34 500
2 1 33 858
4 1 33 501
2 1 32 859
4 1 32 502
2 1 31 860
4 1 31 503
2 1 38 861
4 1 38 504
2 1 39 862
4 1 39 505
2 1 40 863
4 1 40 506
2 1 41 864
4 1 41 507
2 2 19 865
4 2 19 508
2 2 20 866
4 2 20 509
2 2 21 867
4 2 21 510
2 2 25 868
4 2 25 511
2 2 26 869
4 2 26 512
2 2 27 870
4 2 27 513
2 2 28 871
4 2 28 514
2 2 31 872
4 2 31 515
2 2 32 873
4 2 32 516
2 2 33 874
4 2 33 517
2 2 34 875
4 2 34 518
2 2 35 876
4 2 35 519
2 2 38 877
4 2 38 520
2 2 39 878
4 2 39 521
2 2 40 879
4 2 40 522
2 2 41 880
4 2 41 523
2 2 42 881
4 2 42 524
2 2 43 882
4 2 43 525
2 1 4 883
4 1 4 526
2 1 5 884
4 1 5 527
2 1 6 885
4 1 6 528
2 1 9 886
4 1 9 529
2 1 10 887
4 1 10 530
2 1 12 888
4 1 12 531
2 1 13 889
4 1 13 532
2 1 16 890
4 1 16 533
2 1 17 891
4 1 17 534
2 1 18 892
4 1 18 535
2 1 19 893
4 1 19 536
2 1 20 894
4 1 20 537
2 1 24 895
4 1 24 538
2 1 25 896
4 1 25 539
2 1 26 897
4 1 26 540
2 1 27 898
4 1 27 541
2 1 28 899
4 1 28 542
3 3 28 900
5 3 28 543
3 3 27 901
5 3 27 544
3 3 26 902
5 3 26 545
3 3 25 903
5 3 25 546
3 3 21 904
5 3 21 547
3 3 20 905
5 3 20 548
3 3 19 906
5 3 19 549
3 3 18 907
5 3 18 550
3 3 17 908
5 3 17 551
3 3 14 909
5 3 14 552
3 3 13 910
5 3 13 553
3 3 16 911
5 3 16 554
3 3 24 912
5 3 24 555
3 3 32 913
5 3 32 556
3 3 38 914
5 3 38 557
3 3 46 915
5 3 46 558
3 3 47 916
5 3 47 559
3 3 48 917
5 3 48 560
3 3 49 918
5 3 49 561
3 0 2 919
5 0 2 562
3 0 3 920
5 0 3 563
3 0 8 921
5 0 8 564
3 0 16 922
5 0 16 565
3 0 21 923
5 0 21 566
3 0 25 924
5 0 25 567
3 0 31 925
5 0 31 568
3 0 36 926
5 0 36 569
3 0 39 927
5 0 39 570
3 0 38 928
5 0 38 571
3 0 35 929
5 0 35 572
3 0 34 930
5 0 34 573
3 0 33 931
5 0 33 574
3 0 32 932
5 0 32 575
3 0 29 933
5 0 29 576
3 0 28 934
5 0 28 577
3 0 27 935
5 0 27 578
3 0 26 936
5 0 26 579
3 3 12 937
5 3 12 580
3 3 10 938
5 3 10 581
3 3 9 939
5 3 9 582
3 3 8 940
5 3 8 583
3 3 6 941
5 3 6 584
3 3 5 942
5 3 5 585
3 3 4 943
5 3 4 586
3 3 3 944
5 3 3 587
3 3 2 945
5 3 2 588
3 3 1 946
5 3 1 589
3 3 0 947
5 3 0 590
3 3 7 948
5 3 7 591
3 3 15 949
5 3 15 592
3 3 23 950
5 3 23 593
3 3 31 951
5 3 31 594
3 3 37 952
5 3 37 595
3 3 44 953
5 3 44 596
3 3 52 954
5 3 52 597
3 3 51 955
5 3 51 598
3 3 50 956
5 3 50 599
3 0 1 957
5 0 1 600
3 0 0 958
5 0 0 601
3 0 7 959
5 0 7 602
3 0 15 960
5 0 15 603
3 0 23 961
5 0 23 604
3 0 30 962
5 0 30 605
3 0 37 963
5 0 37 606
3 0 44 964
5 0 44 607
3 0 52 965
5 0 52 608
3 0 51 966
5 0 51 609
3 0 50 967
5 0 50 610
3 0 49 968
5 0 49 611
3 0 48 969
5 0 48 612
3 0 47 970
5 0 47 613
3 0 46 971
5 0 46 614
3 0 43 972
5 0 43 615
3 0 42 973
5 0 42 616
3 0 41 974
5 0 41 617
3 0 40 975
5 0 40 618
3 2 14 976
5 2 14 619
3 2 13 977
5 2 13 620
3 2 12 978
5 2 12 621
3 2 10 979
5 2 10 622
3 2 9 980
5 2 9 623
3 2 8 981
5 2 8 624
3 2 6 982
5 2 6 625
3 2 5 983
5 2 5 626
3 2 4 984
5 2 4 627
3 2 3 985
5 2 3 628
3 2 2 986
5 2 2 629
3 2 1 987
5 2 1 630
3 2 0 988
5 2 0 631
3 2 7 989
5 2 7 632
3 2 15 990
5 2 15 633
3 2 23 991
5 2 23 634
3 2 30 992
5 2 30 635
3 2 37 993
5 2 37 636
3 2 44 994
5 2 44 637
3 2 52 995
5 2 52 638
3 2 51 996
5 2 51 639
3 2 50 997
5 2 50 640
3 1 1 998
5 1 1 641
3 1 0 999
5 1 0 642
3 1 7 1000
5 1 7 643
3 1 15 1001
5 1 15 644
3 1 23 1002
5 1 23 645
3 1 30 1003
5 1 30 646
3 1 37 1004
5 1 37 647
3 1 44 1005
5 1 44 648
3 1 52 1006
5 1 52 649
3 1 51 1007
5 1 51 650
3 1 50 1008
5 1 50 651
3 1 49 1009
5 1 49 652
3 1 48 1010
5 1 48 653
3 1 47 1011
5 1 47 654
3 1 46 1012
5 1 46 655
3 1 43 1013
5 1 43 656
3 1 42 1014
5 1 42 657
3 1 41 1015
5 1 41 658
3 1 40 1016
5 1 40 659
3 1 39 1017
5 1 39 660
3 1 38 1018
5 1 38 661
3 2 16 1019
5 2 16 662
3 2 17 1020
5 2 17 663
3 2 18 1021
5 2 18 664
3 2 19 1022
5 2 19 665
3 2 20 1023
5 2 20 666
3 2 21 1024
5 2 21 667
3 2 24 1025
5 2 24 668
3 2 25 1026
5 2 25 669
3 2 26 1027
5 2 26 670
3 2 35 1028
5 2 35 671
3 2 33 1029
5 2 33 672
3 2 32 1030
5 2 32 673
3 2 31 1031
5 2 31 674
3 2 29 1032
5 2 29 675
3 2 27 1033
5 2 27 676
3 2 28 1034
5 2 28 677
3 2 34 1035
5 2 34 678
3 2 36 1036
5 2 36 679
3 2 38 1037
5 2 38 680
3 2 39 1038
5 2 39 681
3 2 40 1039
5 2 40 682
3 2 41 1040
5 2 41 683
3 2 42 1041
5 2 42 684
3 1 2 1042
5 1 2 685
3 1 3 1043
5 1 3 686
3 1 8 1044
5 1 8 687
3 1 14 1045
5 1 14 688
3 1 16 1046
5 1 16 689
3 1 17 1047
5 1 17 690
3 1 21 1048
5 1 21 691
3 1 26 1049
5 1 26 692
3 1 25 1050
5 1 25 693
3 1 24 1051
5 1 24 694
3 1 20 1052
5 1 20 695
3 1 19 1053
5 1 19 696
3 1 18 1054
5 1 18 697
3 1 27 1055
5 1 27 698
3 1 28 1056
5 1 28 699
3 1 29 1057
5 1 29 700
3 1 31 1058
5 1 31 701
3 1 32 1059
5 1 32 702
3 1 33 1060
5 1 33 703
3 1 34 1061
5 1 34 704
3 1 35 1062
5 1 35 705
3 1 36 1063
5 1 36 706
